DateTime,Frame Time,DateTime,Physics Simulation Time,DateTime,RPC Round Trip Time
2014-06-14 11:03:44,16.666666666666668,2014-06-14 11:03:44,0.0912280701754386,2014-06-14 11:03:44,17.54385964912281
2014-06-14 11:03:45,16.666666666666668,2014-06-14 11:03:45,3.37,2014-06-14 11:03:45,16.949152542372882
2014-06-14 11:03:46,16.666666666666668,2014-06-14 11:03:46,3.2223333333333333,2014-06-14 11:03:46,16.666666666666668
2014-06-14 11:03:47,16.666666666666668,2014-06-14 11:03:47,1.6188333333333333,2014-06-14 11:03:47,16.666666666666668
2014-06-14 11:03:48,16.666666666666668,2014-06-14 11:03:48,0.14283333333333334,2014-06-14 11:03:48,16.666666666666668
2014-06-14 11:03:49,16.666666666666668,2014-06-14 11:03:49,0.154,2014-06-14 11:03:49,16.666666666666668
2014-06-14 11:03:50,16.666666666666668,2014-06-14 11:03:50,0.14316666666666666,2014-06-14 11:03:50,16.666666666666668
2014-06-14 11:03:51,16.949152542372882,2014-06-14 11:03:51,0.14288135593220339,2014-06-14 11:03:51,16.949152542372882
2014-06-14 11:03:53,16.666666666666668,2014-06-14 11:03:53,0.12883333333333333,2014-06-14 11:03:53,16.666666666666668
2014-06-14 11:03:54,16.666666666666668,2014-06-14 11:03:54,0.1275,2014-06-14 11:03:54,16.666666666666668
2014-06-14 11:03:55,16.666666666666668,2014-06-14 11:03:55,0.13983333333333334,2014-06-14 11:03:55,16.666666666666668
2014-06-14 11:03:56,16.666666666666668,2014-06-14 11:03:56,0.13,2014-06-14 11:03:56,16.666666666666668
2014-06-14 11:03:57,16.666666666666668,2014-06-14 11:03:57,0.13633333333333333,2014-06-14 11:03:57,16.666666666666668
2014-06-14 11:03:58,16.949152542372882,2014-06-14 11:03:58,0.12915254237288135,2014-06-14 11:03:58,16.949152542372882
2014-06-14 11:03:59,16.39344262295082,2014-06-14 11:03:59,0.136,2014-06-14 11:03:59,16.666666666666668
2014-06-14 11:04:00,16.666666666666668,2014-06-14 11:04:00,0.13283333333333333,2014-06-14 11:04:00,16.666666666666668
2014-06-14 11:04:01,16.666666666666668,2014-06-14 11:04:01,0.12950819672131147,2014-06-14 11:04:01,16.39344262295082
2014-06-14 11:04:02,16.666666666666668,2014-06-14 11:04:02,0.137,2014-06-14 11:04:02,16.666666666666668
2014-06-14 11:04:03,16.666666666666668,2014-06-14 11:04:03,0.13533333333333333,2014-06-14 11:04:03,16.666666666666668
2014-06-14 11:04:04,16.666666666666668,2014-06-14 11:04:04,0.13133333333333333,2014-06-14 11:04:04,16.666666666666668
2014-06-14 11:04:05,16.949152542372882,2014-06-14 11:04:05,0.12966101694915255,2014-06-14 11:04:05,16.949152542372882
2014-06-14 11:04:06,16.666666666666668,2014-06-14 11:04:06,0.12683333333333333,2014-06-14 11:04:06,16.666666666666668
2014-06-14 11:04:07,16.666666666666668,2014-06-14 11:04:07,0.12666666666666668,2014-06-14 11:04:07,16.666666666666668
2014-06-14 11:04:08,16.666666666666668,2014-06-14 11:04:08,0.13083333333333333,2014-06-14 11:04:08,16.666666666666668
2014-06-14 11:04:09,16.666666666666668,2014-06-14 11:04:09,0.13783333333333334,2014-06-14 11:04:09,16.666666666666668
2014-06-14 11:04:10,16.666666666666668,2014-06-14 11:04:10,0.1265,2014-06-14 11:04:10,16.666666666666668
2014-06-14 11:04:11,16.666666666666668,2014-06-14 11:04:11,0.13333333333333333,2014-06-14 11:04:11,16.666666666666668
2014-06-14 11:04:12,16.949152542372882,2014-06-14 11:04:12,0.13203389830508475,2014-06-14 11:04:12,16.949152542372882
2014-06-14 11:04:13,16.666666666666668,2014-06-14 11:04:13,0.126,2014-06-14 11:04:13,16.666666666666668
2014-06-14 11:04:14,17.54385964912281,2014-06-14 11:04:14,0.13052631578947368,2014-06-14 11:04:14,17.54385964912281
2014-06-14 11:04:15,17.24137931034483,2014-06-14 11:04:15,0.13157894736842105,2014-06-14 11:04:15,17.54385964912281
